game_id,game_date,game_type,team_a,team_b,captain_a,captain_b,players_a,players_b,score_a,score_b,winner,adjustment_a,adjustment_b,round_name,seed_a,seed_b,lineup_comment_id,result_comment_id
335,2025-03-03,regular,Flames,Hornets,frostyy,sasser,"frostyy, intriquid, tjgany, xyo","sasser, okorolover355, tye, knightnate12",,,,,,,,,50963128,
336,2025-03-03,regular,Flames,Gamblers,,,tjgany,doggy,,,,,,,,,50963812,
337,2025-03-03,regular,Otters,Horses,notkiddo,chris,"notkiddo, jamiee, jcbihh, lukamodric, crqmer, panarin","chris, kinnick, mattyice, herro, xo, ice",,,,,,,,,50965537,
321,2025-03-04,regular,Flags,Freaks,jonah,supa,"jonah, tw0, ejwise, relaxedp, chltown, liljon","supa, etan22, bennett, norrispaul13, ai, vj",,,,,,,,,51069070,
322,2025-03-04,regular,Freaks,Kings,supa,clutch,"supa, etan22, bennett, norrispaul13, ai, vj","clutch, mario, morel, clase, jaylenszn, cinemax",,,,,,,,,51069162,
323,2025-03-04,regular,Penguins,Freaks,khys9575,supa,"khys9575, bg_15, turbo, codybellinger, piggy, zero","supa, etan22, bennett, norrispaul13, ai, vj",,,,,,,,,51069183,
324,2025-03-04,regular,Flames A,Flames B,frostyy,intriquid,"frostyy, plemay, xyo, wulf, crozo","intriquid, tjgany, j417, aprilfoolsbday, montolio",,,,,,,,,51070893,
325,2025-03-04,regular,Donuts,Hornets,,,ivy,gaines,,,,,,,,,51090769,
326,2025-03-04,regular,Stars,Flags,wisco,jonah,"wisco, devinbooker, lamb, morant, playexplainer, rojoknicks","jonah, tw0, ejwise, relaxedp, chltown, liljon",,,,,,,,,51100714,
315,2025-03-05,regular,fellas,Hornets,,,cadewave,gaines,,,,,,,,,51195614,
316,2025-03-05,regular,Amigos,Flames,,,"duke, pat","tjgany, frostyy",,,,,,,,,51195645,
317,2025-03-05,regular,Gamblers 1,Gamblers 2,_turner,dex,"_turner, doggy, michael.carter.ll, nyc","dex, shabddd, xxyn, brown",,,,,,,,,51195711,
318,2025-03-05,regular,flag_united_states @gingy,Horses,canada,kinnick,"canada, chittum, etienne, joelembiid, bigsnook, gingy","kinnick, chris, ice, papacoop, salty, xo",,,,,,,,,51196728,
319,2025-03-05,regular,Jammers,Stimmers,swouse,spursszn_,"swouse, sweat, bello, palmer, cteszn","spursszn_, mpls, arttheclown_, nael_abuasi, tylrr, draculas",,,,,,,,,51202336,
320,2025-03-05,regular,Flames,Otters,,,xyo,notkiddo,,,,,,,,,51215396,
243,2025-03-06,regular,Jammers,Stimmers,cteszn,spursszn_,"cteszn, swouse, mccasual, sweat, fun, caustic","spursszn_, mpls, arttheclown_, nael_abuasi, tylrr, robertjr",41796.0,36316.0,A,,,,,,51315463,51417414
244,2025-03-06,regular,Piggies,Aces,glaciers,kenny_wya,"glaciers, brandonmiller, evan_stewart_ii, lxst, jtfr, shitsterken","kenny_wya, curtisjoneslover, grizzy, berg_02, mars_vibezz",43923.5,38950.0,A,,,,,,51315443,51417167
245,2025-03-06,regular,Tacos,Kings,iverson,mario,"iverson, siri, bam, burgerking, ryoshi, zionwilliamson","mario, clutch, morel, btjszn, witt, cinemax",44335.5,43916.0,A,,,,,,51315420,51416806
246,2025-03-06,regular,Flames,Stars,frostyy,devinbooker,"frostyy, intriquid, plemay, tjgany, xyo, wulf","devinbooker, wisco, neev, morant, raiola, lamb",44337.0,40287.0,A,,,,,,51316540,51416545
247,2025-03-06,regular,Donuts,Heroes,bohm,deshaun4prison,"bohm, abos, tay, poopybuttlover, winslowforprez, hutchinson","deshaun4prison, member98674, garland, devonta, zaccc, 13allard",41000.0,41666.0,B,,,,,,51315451,51416544
239,2025-03-07,regular,Voyage,Penguins,shot,khys9575,"shot, twistex, huts, glo, justakidfromakron23, frylock","khys9575, zupacam, zik, rzk__, zero, bg_15",35826.5,39553.0,B,,,,,,51440915,51538408
240,2025-03-07,regular,Creamers,Lean Team,saquon,dxvxn,"saquon, znye, verse, sports6138, oldfriend99, cle","dxvxn, herroenjoyer, addison, bigk, cbd, townes",41394.0,41985.0,B,,,,,,51440851,51538103
241,2025-03-07,regular,Freaks,Minors,supa,max,"supa, etan22, bennett, ai, vj, norrispaul13","max, baty, braden_, trylq, coby, bojack",47626.5,36488.5,A,,,,,,51440832,51537705
242,2025-03-07,regular,KOCK,Gamblers,croger,doggy,"croger, ederick2442, devincooker, bos, trevq3, fernando","doggy, michael.carter.ll, _turner, shabddd, nyc, dex",41676.0,41263.5,A,,,,,,51442391,51536068
314,2025-03-07,regular,Empire,Outlaws,zim,lehkyforselke,"zim, sebas, fullofopps, kodyblu31, bobsburgers, jameswyo","lehkyforselke, itzneallol, longganisa, goodbyesosoon, gaston, prove",,,,,,,,,51440888,
234,2025-03-08,regular,Horses,Otters,kinnick,novo,"kinnick, chris, ice, xo, salty, papacoop","novo, notkiddo, crqmer, lukamodric, maxp, trickyy",78591.0,69479.0,A,,,,,,51562881,51667534
235,2025-03-08,regular,Diabetics,Hornets,canada,zayo,"canada, chittum, etienne, joelembiid, jonah, gingy","zayo, okorolover355, jensive, bmannn, knightnate12, murray",74069.0,68586.0,A,,,,,,51562861,51667425
236,2025-03-08,regular,Demons,Flags,four,tw0,"four, otf, o3wn, joshminottenjoyer, bruins, cyl","tw0, ejwise, liljon, bigsnook, relaxedp, jayson",69921.0,61483.0,A,,,,,,51562902,51667314
237,2025-03-08,regular,Fellas,Amigos,dariusgarland,duke,"dariusgarland, dugz, cadewave, cartercrash, mlbelite, ballingpm","duke, aprilfoolsbday, bamry, noir, pat, ted",66047.0,68743.0,B,,,,,,51562924,51667172
238,2025-03-08,regular,MLB,Gravediggers,aiden0220,cry,"aiden0220, dillon, zooch5, sossboy_, ukator, dane","cry, arthurmorgan, anonymoususer, davidv03, kevin, markjackson",53923.0,69150.0,B,,,,,,51565040,51667025
229,2025-03-09,regular,Minors,Donuts,max,bohm,"max, baty, braden_, hardforbedard, darwin, bojack","bohm, tay, poopybuttlover, hutchinson, abos, yellow",49362.0,47471.0,A,,,,,,51687590,51819968
230,2025-03-09,regular,Stimmers,Piggies,arttheclown_,evan_stewart_ii,"arttheclown_, mpls, tylrr, draculas, homeslice2, seahawkswoolen","evan_stewart_ii, lxst, brandonmiller, zane, glaciers, jtfr",45739.0,48408.0,B,,,,,,51687544,51819942
231,2025-03-09,regular,Heroes,Flames,deshaun4prison,frostyy,"deshaun4prison, devonta, garland, member98674, ngasilver, snivy","frostyy, intriquid, plemay, tjgany, xyo, j417",49749.0,47915.0,A,,,,,,51691872,51819925
232,2025-03-09,regular,Aces,Kings,kenny_wya,morel,"kenny_wya, grizzy, sotonyc, curtisjoneslover, mars_vibezz","morel, thorpe, mario, btjszn, witt, cinemax",48401.0,52436.0,B,,,,,,51687515,51819898
233,2025-03-09,regular,Stars,Tacos,lamb,burgerking,"lamb, neev, juan.soto22, raiola, morant, devinbooker","burgerking, iverson, bam, siri, zionwilliamson, ryoshi",50813.0,54478.0,B,,,,,,51687478,51819865
224,2025-03-10,regular,Lean Team,Jammers,pnwsavant,swouse,"pnwsavant, cbd, heatloyalist, addison, dxvxn, bigk","swouse, sweat, cteszn, thorpee, caustic, mccasual",34382.0,36201.0,B,,,,,,51856743,51978037
225,2025-03-10,regular,Outlaws,Freaks,,supa,"lehkyforselke, itzneallol, longganisa, goodbyesosoon, gaston, prove","supa, etan22, bennett, ai, york, norrispaul13",34144.0,40063.0,B,,,,,,51857011,51977939
226,2025-03-10,regular,Penguins,Empire,zupacam,thereturnofzlo,"zupacam, khys9575, vincent_, scottie, turbo, zik","thereturnofzlo, sebas, bobsburgers, kodyblu31, jameswyo, etan_",30799.0,37045.0,B,,,,,,51857050,51977789
227,2025-03-10,regular,Hornets,KOCK,zayo,croger,"zayo, bmannn, sasser, okorolover355, masdog2222, knightnate12","croger, ow3n1, rockymountain, ederick2442, devincooker, trevq3",38021.0,32379.0,A,,,,,,51859199,51977678
228,2025-03-10,regular,Gamblers,Creamers,doggy,saquon,"doggy, rzk__, dex, _turner, nyc, devonta","saquon, znye, verse, sports6138, oldfriend99, cle",37495.0,40434.0,B,,,,,,51859255,51977554
309,2025-03-11,regular,Gravediggers,Voyage,arthurmorgan,shot,"arthurmorgan, cry, anonymoususer, derrickwhitetop5, davidv03, _ln4_","shot, frylock, glo, toasty, justakidfromakron23, huts",,,,,,,,,51999256,
310,2025-03-11,regular,Otters,Diabetics,notkiddo,canada,"notkiddo, trickyy, panarin, lukamodric, psyklone, maxp","canada, chittum, etienne, joelembiid, zo_glasses, jonah",,,,,,,,,51995831,
311,2025-03-11,regular,Flags,MLB,tw0,aiden0220,"tw0, ejwise, chltown, bigsnook, relaxedp, gradyt06","aiden0220, kane, ukator, sossboy_, marner, dillon",,,,,,,,,51995851,
312,2025-03-11,regular,Amigos,Horses,sink,ice,"sink, duke, pat, ted, bamry, noir","ice, chris, kinnick, salty, xo, papacoop",,,,,,,,,51995860,
313,2025-03-11,regular,Fellas,Demons,dugz,bruins,"dugz, cadewave, dariusgarland, mlbelite, ballingpm, realnuggets","bruins, four, otf, o3wn, joshminottenjoyer, tralogik",,,,,,,,,51995870,
219,2025-03-12,regular,Piggies,Lean Team,jtfr,pnwsavant,"jtfr, killerbees_71, brandonmiller, glaciers, cs_derrick13, ngasilver","pnwsavant, dxvxn, bigk, heatloyalist, cbd, thelankygerman",35791.0,41567.0,B,,,,,,52134202,52223123
220,2025-03-12,regular,Flames,Minors,intriquid,max,"intriquid, frostyy, tjgany, plemay, wulf, crozo","max, baty, bojack, coby, hardforbedard, shenli",40659.0,40714.0,B,,,,,,52133313,52223102
221,2025-03-12,regular,Kings,Stimmers,btjszn,arttheclown_,"btjszn, clutch, witt, mario, devonta, cinemax","arttheclown_, mpls, poolepartyjp3, draculas, palmer, nael_abuasi",38640.0,38575.0,A,,,,,,52133300,52223074
222,2025-03-12,regular,Stars,Heroes,lamb,erndog,"lamb, devinbooker, raiola, morant, juan.soto22, playexplainer","erndog, morel, garland, longganisa, crow.armstrong, cookie",42279.0,36552.0,A,,,,,,52133278,52223042
223,2025-03-12,regular,Tacos,Aces,bam,sony_,"bam, iverson, burgerking, siri, zionwilliamson, tacko","sony_, kenny_wya, sotonyc, grizzy, mars_vibezz",42703.0,37628.0,A,,,,,,52133265,52223002
214,2025-03-13,regular,Creamers,Hornets,saquon,zayo,"saquon, znye, verse, sports6138, glovee, cle","zayo, masdog2222, bmannn, okorolover355, knightnate12, sasser",51462.0,46366.0,A,,,,,,52237321,52331988
215,2025-03-13,regular,Empire,Gravediggers,sebas,cry,"sebas, thereturnofzlo, kodyblu31, luhsean56, bobsburgers, jameswyo","cry, kevin, arthurmorgan, tw0, markjackson, anonymoususer",42606.0,41959.0,A,,,,,,52239288,52331407
216,2025-03-13,regular,Freaks,Penguins,supa,zupacam,"supa, etan22, ai, york, norrispaul13, vj","zupacam, khys9575, zik, vincent_, codybellinger, scottie",48812.0,47093.0,A,,,,,,52237309,52331191
217,2025-03-13,regular,Jammers,Gamblers,swouse,doggy,"swouse, cteszn, sweat, mccasual, fun, caustic","doggy, _turner, dogger, rzk__, nyc, shabddd",48226.0,44326.0,A,,,,,,52237290,52330983
218,2025-03-13,regular,Donuts,Outlaws,lehkyforselke,bohm,"lehkyforselke, deshaun4prison, itzneallol, gaston, clarke, goodbyesosoon","bohm, poopybuttlover, winslowforprez, tay, hutchinson, flock.ravens",46630.0,46326.0,A,,,,,,52237276,52330605
209,2025-03-14,regular,Horses,Demons,chris,four,"chris, ice, kinnick, xo, papacoop, salty","four, bruins, o3wn, tralogik, nick_, jjettaz",50086.0,49813.0,A,,,,,,52356375,52455770
210,2025-03-14,regular,KOCK,Otters,ederick2442,notkiddo,"ederick2442, devincooker, ow3n1, fernando, croger, bos","notkiddo, novo, crqmer, lukamodric, maxp, trickyy",46375.0,47738.0,B,,,,,,52355022,52455741
211,2025-03-14,regular,Voyage,Flags,shot,bigsnook,"shot, twistex, vazyok, huts, justakidfromakron23, toasty","bigsnook, gradyt06, liljon, j417, relaxedp, chltown",40925.0,51022.0,B,,,,,,52355038,52455698
212,2025-03-14,regular,MLB,Fellas,kane,dugz,"kane, sossboy_, marner, dillon, dane, richer","dugz, cadewave, dariusgarland, mlbelite, cartercrash, floyd",47070.0,51002.0,B,,,,,,52355047,52455676
213,2025-03-14,regular,Diabetics,Amigos,chittum,,"chittum, gingy, etienne, joelembiid, zo_glasses, jonah","sink, duke, pat, ted, bamry, noir",60082.0,33671.0,A,,,,,,52355057,52455620
204,2025-03-15,regular,Heroes,Tacos,morel,burgerking,"morel, erndog, garland, schlongganisa, crow.armstrong, zaccc","burgerking, ryoshi, iverson, siri, metcalf, bam",59318.0,50796.0,A,,,,,,52464967,52571277
205,2025-03-15,regular,Stimmers,Aces,arttheclown_,kenny_wya,"arttheclown_, poolepartyjp3, draculas, homeslice2, seahawkswoolen, nael_abuasi","kenny_wya, kumingaszn, sotonyc, sony_, grizzy",49246.0,57906.0,B,,,,,,52466083,52571243
206,2025-03-15,regular,Minors,Stars,max,lamb,"max, baty, coby, bojack, shenli, adrimtl10","lamb, devinbooker, juan.soto22, raiola, dawgsnation, playexplainer",57183.0,60673.0,B,,,,,,52464982,52571209
207,2025-03-15,regular,Lean Team,Kings,pnwsavant,cinemax,"pnwsavant, dxvxn, thelankygerman, cbd, bigk, heatloyalist","cinemax, witt, mario, devonta, clutch, nate_",51268.0,52025.0,B,,,,,,52548830,52571185
208,2025-03-15,regular,Outlaws,Flames,gaston,tjgany,"gaston, deshaun4prison, itzneallol, lehkyforselke, wood, prove","tjgany, frostyy, plemay, corbin, ejwise, wulf",59550.0,61989.0,B,,,,,,52465011,52571166
199,2025-03-16,regular,Gravediggers,Freaks,arthurmorgan,supa,"arthurmorgan, cry, davidv03, derrickwhitetop5, tw0, kevin","supa, etan22, york, ai, norrispaul13, bshumer1",33406.0,31497.0,A,,,,,,52590772,52703966
200,2025-03-16,regular,Gamblers,Piggies,rzk__,brandonmiller,"rzk__, doggy, michael.carter.ll, _turner, nyc, dogger","brandonmiller, glaciers, quickleyy, killerbees_71, lxst, jtfr",27079.0,28059.0,B,,,,,,52596244,52703781
201,2025-03-16,regular,Penguins,Donuts,zupacam,bohm,"zupacam, khys9575, zik, scottie, codybellinger, bg_15","bohm, tay, bacotlover, winslowforprez, poopybuttlover, flock.ravens",24299.0,27134.0,B,,,,,,52590479,52703384
202,2025-03-16,regular,Hornets,Jammers,zayo,swouse,"zayo, knightnate12, okorolover355, drakelistener, sasser, masdog2222","swouse, cteszn, caustic, mccasual, fun, sweat",24664.0,30064.0,B,,,,,,52590493,52703166
194,2025-03-17,regular,Demons,Diabetics,bruins,chittum,"bruins, otf, o3wn, four, tralogik, joshminottenjoyer","chittum, gingy, etienne, joelembiid, zo_glasses, jonah",21596.0,22483.0,B,,,,,,52731365,52815294
195,2025-03-17,regular,Horses,MLB,kinnick,marner,"kinnick, chris, salty, papacoop, xo, ice","marner, kane, ukator, aiden0220, dillon, dane",22509.0,20990.0,A,,,,,,52731023,52815210
196,2025-03-17,regular,Amigos,KOCK,sink,ederick2442,"sink, aprilfoolsbday, bamry, nind0, noir, pat","ederick2442, croger, bg_15, arttheclown_, fernando, devincooker",18193.0,20545.0,B,,,,,,52731246,52815102
197,2025-03-17,regular,Flags,Empire,bigsnook,sebas,"bigsnook, palmer, j417, burning, jayson, bengalsw","sebas, happy, thereturnofzlo, kodyblu31, fullofopps, bobsburgers",17605.0,18409.0,B,,,,,,52731249,52814839
198,2025-03-17,regular,Fellas,Voyage,,,"dugz, cadewave, dariusgarland, mlbelite, cartercrash, floyd","frylock, twistex, vazyok, huts, justakidfromakron23, toasty",18048.0,13882.0,A,,,,,,52731349,52814695
203,2025-03-17,regular,Otters,Creamers,,,,,28626.0,30940.0,B,,,,,,,52702855
308,2025-03-17,postseason,New York,Wisconsin,four,,"four, xo, _turner, shot, sebas, thereturnofzlo","doggy, fernando, dogger, morant, bobsburgers, wisco",,,,,,North Conference Finals,,,52799648,
189,2025-03-18,regular,Stars,Outlaws,lamb,gaston,"lamb, devinbooker, juan.soto22, raiola, morant, playexplainer","gaston, itzneallol, lehkyforselke, member704148, goodbyesosoon, prove",38680.0,44149.0,B,,,,,,52836622,52911294
190,2025-03-18,regular,Kings,Gamblers,clutch,rzk,"clutch, cinemax, sink, nate_, devonta, witt","rzk, michael.carter.ll, doggy, shabddd, _turner, nyc",42262.0,41166.0,A,,,,,,52839116,52911010
192,2025-03-18,regular,Aces,Lean Team,kenny_wya,pnwsavant,"kenny_wya, yaxel, kumingaszn, sotonyc, curtisjoneslover, grizzy","pnwsavant, dxvxn, cbd, thelankygerman, addison, bigk",40931.0,37617.0,A,,,,,,52836685,52910320
193,2025-03-18,regular,Tacos,Stimmers,burgerking,poolepartyjp3,"burgerking, tezzywezzy, iverson, siri, gschmoney, bam","poolepartyjp3, mpls, okorolover355, chltown, tatum, draculas",42937.0,42417.0,A,,,,,,52836649,52909915
307,2025-03-18,regular,Heroes,Minors,morel,max,"morel, erndog, garland, schlongganisa, crow.armstrong, cookie","max, baty, coby, shenli, bojack, braden_",,,,,,,,,52836635,
184,2025-03-19,regular,Donuts,Gravediggers,bohm,cry,"bohm, tay, winslowforprez, skiseason, hutchinson, flock.ravens","cry, arthurmorgan, kevin, tw0, derrickwhitetop5, markjackson",33975.0,35453.0,B,,,,,,52935708,53016332
185,2025-03-19,regular,Freaks,Flags,supa,,"supa, mario, york, ai, bshumer1, vj","bigsnook, palmer, j417, burning, jayson, bengalsw",30861.0,19956.0,A,,,,,,52934700,53015947
187,2025-03-19,regular,Piggies,Hornets,quickleyy,zayo,"quickleyy, killerbees_71, brandonmiller, glaciers, shot, jtfr","zayo, bmannn, jensive, masdog2222, knightnate12, sasser",30750.0,29526.0,A,,,,,,52934680,53015159
188,2025-03-19,regular,Flames,Penguins,tjgany,zupacam,"tjgany, frostyy, ejwise, plemay, intriquid, wulf","zupacam, zik, zupazero, khys9575, owens, scottie",36543.0,33026.0,A,,,,,,52934670,53014720
191,2025-03-19,regular,heros,minors,,,,,41346.0,40624.0,A,,,,,,,52910758
179,2025-03-20,regular,Creamers,Amigos,saquon,nind0,"saquon, znye, verse, oldfriend99, glovee, cle","nind0, aprilfoolsbday, bamry, noir, norrispaul13, pat",61655.0,50902.5,A,,,,,,53041046,53119569
180,2025-03-20,regular,KOCK,Demons,croger,joshminottenjoyer,"croger, ederick2442, arttheclown_, rockymountain, devincooker, fernando","joshminottenjoyer, four, o3wn, otf, virgil, tralogik",56705.0,64579.0,B,,,,,,53041054,53119489
181,2025-03-20,regular,Diabetics,MLB,etienne,aiden0220,"etienne, gingy, chittum, joelembiid, zo_glasses, jonah","aiden0220, kane, marner, ukator, dane, dillon",56527.0,55520.5,A,,,,,,53041610,53119359
182,2025-03-20,regular,Voyage,Horses,relaxedp,kinnick,"relaxedp, justakidfromakron23, twistex, huts, frylock, vazyok","kinnick, chris, salty, papacoop, xo, ice",47547.5,58798.5,B,,,,,,53041616,53119256
183,2025-03-20,regular,Empire,Fellas,sebas,dugz,"sebas, happy, thereturnofzlo, jameswyo, bobsburgers, luhsean56","dugz, cadewave, dariusgarland, cartercrash, mlbelite, gradyt06",52361.0,57353.0,B,,,,,,53041653,53119166
186,2025-03-20,regular,Jammers,Otters,,,,,33145.0,29826.0,A,,,,,,,53015627
175,2025-03-21,regular,Lean Team,Stimmers,poolepartyjp3,dxvxn,"poolepartyjp3, okorolover355, bigsnook, chltown, mpls, draculas","dxvxn, thelankygerman, heatloyalist, bigk, cbd, addison",49209.0,48135.0,A,,,,,,53139350,53221721
176,2025-03-21,regular,Gamblers,Aces,doggy,,"doggy, rzk, _turner, nyc, dex, shabddd","kenny_wya, yaxel, kumingaszn, sotonyc, sony_, grizzy",46995.0,42409.0,A,,,,,,53195180,53221257
177,2025-03-21,regular,Outlaws,Heroes,gaston,morel,"gaston, lehkyforselke, itzneallol, goodbyesosoon, clarke, prove","morel, erndog, garland, schlongganisa, snivy, zaccc",47202.0,50037.0,B,,,,,,53139572,53220962
178,2025-03-21,regular,Minors,Tacos,max,iverson,"max, baty, coby, shenli, hardforbedard, braden_","iverson, tezzywezzy, burgerking, siri, gschmoney, bam",53027.0,53325.0,B,,,,,,53139543,53220651
306,2025-03-21,regular,Penguins,Stars,zik,lamb,"zik, khys9575, owens, scottie, vincent_, codybellinger","lamb, devinbooker, raiola, morant, dawgsnation, playexplainer",,,,,,,,,53139324,
169,2025-03-22,regular,Hornets,Kings,masdog2222,nate_,"masdog2222, zayo, smart, bmannn, knightnate12, drakelistener","nate_, sink, clase, cinemax, clutch, jaylenszn",42746.5,40486.5,A,,,,,,53241440,53351862
170,2025-03-22,regular,Otters,Piggies,notkiddo,brandonmiller,"notkiddo, novo, lukamodric, trickyy, maxp, crqmer","brandonmiller, glaciers, shot, lxst, killerbees_71, quickleyy",42503.0,42174.5,A,,,,,,53241457,53351809
171,2025-03-22,regular,Flags,Donuts,j417,bohm,"j417, liljon, tylrr, nael_abuasi, yankees.hub, burning","bohm, hutchinson, tay, winslowforprez, poopybuttlover, bacotlover",31928.0,42862.5,B,,,,,,53241474,53351731
172,2025-03-22,regular,Amigos,Jammers,,sweat,"nind0, aprilfoolsbday, norrispaul13, duke, josh_0310, palmingo","sweat, cteszn, mccasual, caustic, gavinlub, swouse",27620.0,44502.5,B,,,,,,53241489,53351663
173,2025-03-22,regular,Gravediggers,Flames,arthurmorgan,corbin,"arthurmorgan, cry, davidv03, tw0, anonymoususer, kevin","corbin, tjgany, frostyy, ejwise, intriquid, plemay",42003.5,34241.0,A,,,,,,53241522,53351602
174,2025-03-22,regular,pengiuns,stars,,,,,57633.0,51982.0,A,,,,,,,53222071
164,2025-03-23,regular,Demons,Creamers,virgil,znye,"o3wn, bruins, virgil, joshminottenjoyer, otf, tralogik","znye, saquon, verse, oldfriend99, sports6138, cle",50951.0,51151.0,B,,,,,,53386272,53496842
165,2025-03-23,regular,Horses,Empire,chris,happy,"chris, kinnick, papacoop, salty, ice, xo","happy, luhsean56, jameswyo, sebas, bobsburgers, kodyblu31",51049.0,46721.0,A,,,,,,53381769,53496432
166,2025-03-23,regular,Fellas,Freaks,dugz,york,"dugz, barger, dariusgarland, ballingpm, mlbelite, gradyt06","york, ai, supa, mario, ggs1, vj",46234.0,53509.0,B,,,,,,53381454,53496222
167,2025-03-23,regular,Diabetics,Voyage,mrdawson,xxyn,"mrdawson, chittum, pritchard, etienne, joelembiid, jonah","xxyn, vazyok, twistex, draculas, justakidfromakron23, huts",55014.0,45917.0,A,,,,,,53386233,53495517
168,2025-03-23,regular,MLB,KOCK,marner,,"marner, aiden0220, ukator, zooch5, dillon, dane","ederick2442, arttheclown_, fernando, croger, rockymountain, devincooker",43209.0,42913.0,A,,,,,,53381836,53494920
160,2025-03-24,regular,Tacos,Lean Team,iverson,dxvxn,"iverson, tezzywezzy, burgerking, siri, tacko, bam","dxvxn, thelankygerman, heatloyalist, pnwsavant, bigk, emvpiid70",34091.0,30464.0,A,,,,,,53521700,53610769
161,2025-03-24,regular,Aces,Hornets,yaxel,smart,"yaxel, sony_, grizzy, kenny_wya, mars_vibezz, sotonyc","smart, zayo, knightnate12, bmannn, sasser, jensive",26603.0,25115.0,A,,,,,,53521593,53610535
